t,sample_id,label,u,c_comm,proxy_acc,cost,G,Y_bw,Q_net,active_views,active_token_ratio_sum,network_state,bandwidth_mbps,effective_bandwidth_mbps,B_t,is_disconnected,comm_delay_ms,e2e_delay_ms,deadline_met,transmission_success,business_available,real_pred,real_conf,real_correct,traj_pred,traj_correct,w_1,w_2,w_3,w_4,v_1,v_2,v_3,v_4,k_1,k_2,k_3,k_4
609,609,8,0,0.0,0.9999985694885254,0.4699690473857011,17.69328055293013,0.20000000000000018,1.3708388912920153,3,0.49464492131306736,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999985694885254,1,8,1,0.0695469006896019,0.09818685799837112,0.7499153017997742,0.08235090225934982,0,1,1,1,0.0,0.1,0.2946449213130674,0.1
610,610,8,0,0.0,0.9999977350234985,0.23751061172157054,12.457229961707512,0.0,1.3708388912920153,3,0.35164175231452555,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999977350234985,1,8,1,0.26492413878440857,0.15992477536201477,0.23521657288074493,0.3399345278739929,1,0,1,1,0.1,0.0,0.1,0.15164175231452556
611,611,8,1,6.2,0.9998733997344971,0.38642248827886555,16.383639382666825,0.0,1.255039811657572,3,0.448528581614398,WEAK,5.044424732891404,4.631963185377727,0.11579907963444319,0,0.0,80.0,1,1,1,8,0.9998733997344971,1,8,1,0.3914320170879364,9.99999993922529e-09,0.553719699382782,0.0548483170568943,1,0,1,1,0.12717162270356044,0.0,0.2213569589108376,0.1
612,612,8,0,0.0,0.9999973773956299,0.44174870320383647,17.62198025955221,3.2,1.2165872194397012,3,0.4795639935490391,GOOD,49.60885040811075,49.53810368871483,1.2384525922178709,0,0.0,80.0,1,1,1,8,0.9999973773956299,1,8,1,0.02643238753080368,0.11624681204557419,0.699268102645874,0.1580527126789093,0,1,1,1,0.0,0.1,0.27956399354903916,0.1
613,613,8,0,0.0,0.9999953508377075,0.3409110117953381,15.637927293693503,0.20000000000000018,1.1390841891703898,3,0.42128834191340003,WEAK,3.3330383006433246,3.100121210772454,0.07750303026931135,0,0.0,80.0,1,1,1,8,0.9999953508377075,1,8,1,0.28926414251327515,0.16649854183197021,0.5199798941612244,0.024257393553853035,1,1,1,0,0.1,0.1,0.22128834191340005,0.0
614,614,8,1,6.2,0.9998645782470703,0.37995837308544916,16.354528429890024,0.0,0.8796706159944938,3,0.44476124390542915,WEAK,12.444323901372977,10.376542927035839,0.259413573175896,0,0.0,80.0,1,1,1,8,0.9998645782470703,1,8,1,0.023407015949487686,0.09866577386856079,0.5890572667121887,0.2888698875904083,0,1,1,1,0.0,0.1,0.24476124390542917,0.1
615,615,8,0,0.0,0.999692440032959,0.5374975448483758,20.061750801732067,3.2,1.697847989081185,3,0.5289896427067273,WEAK,17.879151265921067,15.272905076532345,0.38182262691330865,0,0.0,80.0,1,1,1,8,0.999692440032959,1,8,1,0.8717784285545349,0.06741902977228165,0.03554490953683853,0.025257686153054237,1,1,1,0,0.32898964270672737,0.1,0.1,0.0
616,616,8,0,0.0,0.9999451637268066,0.306383559080824,15.260196956903487,0.20000000000000018,1.3705272762977527,3,0.39938491278384913,WEAK,14.829494487703395,13.092828511337293,0.32732071278343233,0,0.0,80.0,1,1,1,8,0.9999451637268066,1,8,1,0.01284824963659048,0.4593394100666046,0.29849839210510254,0.2293139547109604,0,1,1,1,0.0,0.19938491278384915,0.1,0.1
617,617,8,1,6.2,0.9999963045120239,0.37103554197666544,16.334174245620186,0.0,1.1297359958423958,3,0.43950789729302586,WEAK,10.417744144103825,9.63165121821428,0.24079128045535703,0,0.0,80.0,1,1,1,8,0.9999963045120239,1,8,1,0.012615740299224854,0.18601809442043304,0.22813646495342255,0.5732297301292419,0,1,1,1,0.0,0.1,0.1,0.23950789729302588
618,618,8,0,0.0,0.9999951124191284,0.25249742849249446,12.87353673871582,3.2,2.1746383881100058,3,0.3625662763039016,WEAK,6.6926680640470035,6.203904309295597,0.15509760773238992,0,0.0,80.0,1,1,1,8,0.9999951124191284,1,8,1,0.35156184434890747,0.1345893293619156,0.22113238275051117,0.29271647334098816,1,0,1,1,0.1524074592702321,0.0,0.1,0.1101588170336695
619,619,8,0,0.0,0.9999982118606567,0.3812977969125177,15.576594044640153,0.20000000000000018,1.7883984621635638,3,0.4455444872337585,WEAK,17.157262731900317,15.449597037857679,0.38623992594644196,0,0.0,80.0,1,1,1,8,0.9999982118606567,1,8,1,0.03339062258601189,0.03285342827439308,0.4661189615726471,0.46763700246810913,1,0,1,1,0.1,0.0,0.17232878789942876,0.1732156993343297
620,620,8,1,6.2,0.9966083765029907,0.43907155951276367,17.547053415037933,0.0,1.3798606665605273,3,0.4781086267488378,WEAK,17.415373351803307,16.34151182412146,0.40853779560303655,0,0.0,80.0,1,1,1,8,0.9966083765029907,1,8,1,0.027422567829489708,0.6944729089736938,0.22386382520198822,0.05424072593450546,0,1,1,1,0.0,0.27810862674883785,0.1,0.1
621,621,8,0,0.0,0.999997615814209,0.3348122055174246,14.921277490017392,3.2,2.406957034812447,3,0.4175029681373421,WEAK,7.537978394822541,6.916145269923209,0.17290363174808024,0,0.0,80.0,1,1,1,8,0.999997615814209,1,8,1,0.04262140765786171,0.12736624479293823,0.37687090039253235,0.453141450881958,0,1,1,1,0.0,0.1,0.13497458713506522,0.1825283810022769
622,622,8,0,0.0,0.9999982118606567,0.39784189140456516,17.034715618949512,0.20000000000000018,1.9908491275409705,3,0.4551076984436961,WEAK,18.376339209198207,16.644316290859063,0.4161079072714766,0,0.0,80.0,1,1,1,8,0.9999982118606567,1,8,1,0.11309698224067688,0.2660534083843231,0.620849609375,9.99999993922529e-09,1,1,1,0,0.1,0.1,0.2551076984436961,0.0
623,623,8,1,6.2,0.999779999256134,0.4044981518047986,16.944431155643834,0.0,1.8344461195934643,3,0.45889909084152286,WEAK,7.217014049290848,6.256120317900249,0.15640300794750625,0,0.0,80.0,1,1,1,8,0.999779999256134,1,8,1,0.016425948590040207,0.02644076757133007,0.32442769408226013,0.6327056288719177,0,1,1,1,0.0,0.1,0.1,0.25889909084152285
624,624,8,0,0.0,0.9999932050704956,0.5664202577404368,21.202471613005514,3.2,2.756392976734244,3,0.543035616731884,WEAK,12.986036998223236,11.122125714368803,0.27805314285922006,0,0.0,80.0,1,1,1,8,0.9999932050704956,1,8,1,0.05811528488993645,0.9242279529571533,0.002353788586333394,0.0153029290959239,1,1,0,1,0.1,0.3430356167318841,0.0,0.1
625,625,8,0,0.0,0.9999963045120239,0.498353235669253,18.64139619077608,0.20000000000000018,0.4015257118491191,3,0.509363202813975,GOOD,95.48323756693756,94.19469059540499,2.354867264885125,0,0.0,80.0,1,1,1,8,0.9999963045120239,1,8,1,0.0931050181388855,0.05322650820016861,0.8010295033454895,0.05263887345790863,1,1,1,0,0.1,0.1,0.3093632028139749,0.0
626,626,8,1,6.2,0.9999921321868896,0.3918469181219416,16.386406845879776,0.0,0.0,3,0.4516657344932163,GOOD,45.925644219096505,45.5152169850968,1.1378804246274201,0,0.0,80.0,1,1,1,8,0.9999921321868896,1,8,1,0.038007110357284546,0.2330978810787201,0.1187131479382515,0.6101819276809692,0,1,1,1,0.0,0.1,0.1,0.2516657344932163
627,627,8,0,0.0,0.9999974966049194,0.3609813540864968,15.497966648408541,3.2,0.03179566538924172,3,0.4335121873486474,GOOD,46.93691869145593,46.72817338443033,1.1682043346107582,0,0.0,80.0,1,1,1,8,0.9999974966049194,1,8,1,0.026774078607559204,0.08472513407468796,0.3953629434108734,0.49313780665397644,0,1,1,1,0.0,0.1,0.137400979932025,0.19611120741662239
628,628,8,0,0.0,0.9999969005584717,0.3946018886154103,15.984937143416822,0.20000000000000018,0.0,3,0.45325072373112846,GOOD,99.43250478864658,98.96107126654691,2.4740267816636727,0,0.0,80.0,1,1,1,8,0.9999969005584717,1,8,1,0.07096540182828903,0.233546182513237,0.08040540665388107,0.6150829792022705,0,1,1,1,0.0,0.1,0.1,0.25325072373112845
629,629,8,1,6.2,0.9999730587005615,0.28698397548189336,13.345664095815238,0.0,0.0,3,0.3865340437709276,GOOD,83.66386285915708,82.39146654746878,2.0597866636867197,0,0.0,80.0,1,1,1,8,0.9999730587005615,1,8,1,0.15982584655284882,0.11771534383296967,0.3401910662651062,0.3822678029537201,1,0,1,1,0.1,0.0,0.12909890400220533,0.15743513976872223
630,630,8,0,0.0,0.9999916553497314,0.3073280000000001,11.716353754208182,3.2,0.0,4,0.4,GOOD,79.93553803377787,78.94478597737735,1.9736196494344338,0,0.0,80.0,1,1,1,8,0.9999916553497314,1,8,1,0.2796843349933624,0.21763138473033905,0.26188820600509644,0.2407960593700409,1,1,1,1,0.1,0.1,0.1,0.1
631,631,8,0,0.0,0.9999984502792358,0.395004626908527,16.721268199150625,0.20000000000000018,0.0,3,0.4534819629566923,WEAK,10.85262646543238,9.449396723777106,0.23623491809442765,0,0.0,80.0,1,1,1,8,0.9999984502792358,1,8,1,0.0032938604708760977,0.03248727321624756,0.3684089481830597,0.5958099365234375,0,1,1,1,0.0,0.1,0.11147450132470552,0.24200746163198675
632,632,8,1,6.2,0.9999043941497803,0.3482133717368293,15.06607227699173,0.0,0.0,3,0.42577646182963413,WEAK,15.275272471359063,14.346878830034491,0.3586719707508623,0,0.0,80.0,1,1,1,8,0.9999043941497803,1,8,1,0.5328604578971863,0.07445703446865082,0.3034582734107971,0.08922427147626877,1,0,1,1,0.2257764618296341,0.0,0.1,0.1
633,633,8,0,0.0,0.9999969005584717,0.32684880808454136,14.82283316045284,3.2,0.9834938451968747,3,0.4125080035853116,WEAK,10.668648605708784,8.660246192125012,0.2165061548031253,0,0.0,80.0,1,1,1,8,0.9999969005584717,1,8,1,0.41455525159835815,0.03841063380241394,0.14942269027233124,0.39761143922805786,1,0,1,1,0.1616000961037821,0.0,0.1,0.15090790748152952
634,634,8,0,0.0,0.9999979734420776,0.4771106474338839,18.36051273858491,0.20000000000000018,0.7734200324142164,3,0.4983890371570505,WEAK,10.429769624497958,8.402952511306331,0.2100738127826583,0,0.0,80.0,1,1,1,8,0.9999979734420776,1,8,1,0.033836714923381805,0.7627601623535156,0.154495507478714,0.048907630145549774,0,1,1,1,0.0,0.29838903715705056,0.1,0.1
635,635,8,1,6.2,0.9999691247940063,0.4418217664646717,17.857647176776293,0.0,0.6528672899504109,3,0.4796036507797342,WEAK,5.255919745797626,4.822109698552223,0.1205527424638056,0,0.0,80.0,1,1,1,8,0.9999691247940063,1,8,1,0.07784344255924225,0.6993989944458008,0.21319949626922607,0.009557998739182949,1,1,1,0,0.1,0.27960365077973426,0.1,0.0
636,636,8,0,0.0,0.9999746084213257,0.5902057004146429,21.897372052585613,3.2,0.8603797606912631,3,0.5543200995910414,GOOD,40.045450340715554,39.699501170365906,0.9924875292591477,0,0.0,80.0,1,1,1,8,0.9999746084213257,1,8,1,0.003700862405821681,0.0026311299297958612,0.9674637913703918,0.026204189285635948,1,0,1,1,0.1,0.0,0.3543200995910415,0.1
637,637,8,0,0.0,0.999988317489624,0.3129211721611415,14.315803740724098,0.20000000000000018,0.0,3,0.40362345968747937,GOOD,98.67731542398687,98.61386771043256,2.4653466927608143,0,0.0,80.0,1,1,1,8,0.999988317489624,1,8,1,0.353310763835907,0.06904653459787369,0.4275875687599182,0.1500551551580429,1,0,1,1,0.127860121862958,0.0,0.1757633378245214,0.1
638,638,8,1,6.2,0.9999943971633911,0.4434232260079756,17.894319831287483,0.0,0.0,3,0.48047206782410457,GOOD,52.34265003307808,51.35748150052072,1.2839370375130181,0,0.0,80.0,1,1,1,8,0.9999943971633911,1,8,1,0.009570108726620674,0.11713684350252151,0.7022683024406433,0.17102476954460144,0,1,1,1,0.0,0.1,0.2804720678241046,0.1
639,639,8,0,0.0,0.9999915361404419,0.3898067012728302,16.830014338338284,3.2,0.0,3,0.4504883631616238,GOOD,90.13113741579852,89.54305272278825,2.2385763180697063,0,0.0,80.0,1,1,1,8,0.9999915361404419,1,8,1,0.6065537929534912,0.08594291657209396,0.3044486343860626,0.0030545671470463276,1,1,1,0,0.2504883631616238,0.1,0.1,0.0
640,640,8,0,0.0,0.9999865293502808,0.24680116135965718,12.672655636136625,0.20000000000000018,0.0,3,0.35845325297554653,GOOD,72.98068771712602,71.87190226958887,1.7967975567397219,0,0.0,80.0,1,1,1,8,0.9999865293502808,1,8,1,0.14553633332252502,0.22315795719623566,0.29016420245170593,0.3411415219306946,0,1,1,1,0.0,0.1,0.11071680070884549,0.147736452266701
641,641,8,1,6.2,0.9999849796295166,0.4234175394591886,16.301271012076274,0.0,0.0,3,0.4695083803852412,GOOD,112.4633482331408,111.33824319353471,2.783456079838368,0,0.0,80.0,1,1,1,8,0.9999849796295166,1,8,1,0.09201794117689133,0.13106726109981537,0.11044608056545258,0.6664687395095825,0,1,1,1,0.0,0.1,0.1,0.26950838038524116
642,642,8,0,0.0,0.9999909400939941,0.277467901625239,14.744942651806646,3.2,0.0,3,0.38007149694101516,GOOD,107.97841531209816,105.82137670051249,2.6455344175128124,0,0.0,80.0,1,1,1,8,0.9999909400939941,1,8,1,0.007039507385343313,0.3614804446697235,0.31217560172080994,0.31930455565452576,0,1,1,1,0.0,0.14757532838174692,0.1138067999208486,0.11868936863841958
643,643,8,0,0.0,0.9999210834503174,0.297666975486968,13.881610432673641,0.20000000000000018,0.0,3,0.393662688227819,GOOD,62.95139308507639,62.63609085138903,1.5659022712847257,0,0.0,80.0,1,1,1,8,0.9999210834503174,1,8,1,0.19930501282215118,0.2527404725551605,0.44410449266433716,0.10385004431009293,1,1,1,0,0.1,0.1,0.19366268822781904,0.0
644,644,8,1,6.2,0.999968409538269,0.40403704176502314,16.118368206690633,0.0,0.0,3,0.45863745390202504,GOOD,86.59557932315019,84.87488615390194,2.1218721538475487,0,0.0,80.0,1,1,1,8,0.999968409538269,1,8,1,0.10849945992231369,0.07532095164060593,0.6318839192390442,0.18429560959339142,1,0,1,1,0.1,0.0,0.2586374539020251,0.1
645,645,8,0,0.0,0.9999974966049194,0.35932138273827957,15.209189756923728,3.2,1.2,3,0.4325142867652819,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999974966049194,1,8,1,0.06772249937057495,0.04747994989156723,0.49540621042251587,0.3893912434577942,1,0,1,1,0.1,0.0,0.19815963376169923,0.1343546530035827
646,646,8,0,0.0,0.9999936819076538,0.26432016938035563,13.362453094362447,0.20000000000000018,1.2,3,0.37095743371478185,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999936819076538,1,8,1,0.10696347802877426,0.29967200756073,0.2218891829252243,0.37147533893585205,0,1,1,1,0.0,0.11028580441191813,0.1,0.16067162930286374
647,647,8,0,0.0,0.9999619722366333,0.38863757041499475,16.066328868489244,0.0,1.2,3,0.4498122904437051,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999619722366333,1,8,1,0.41309916973114014,0.5369758605957031,0.016527187079191208,0.03339781612157822,1,1,0,1,0.13906217239720026,0.21075011804650487,0.0,0.1
648,648,8,0,0.0,0.9999897480010986,0.5782918775918411,21.39840382486814,0.0,1.2,3,0.5486968572402008,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999897480010986,1,8,1,0.027269959449768066,0.01321321353316307,0.9457963705062866,0.01372044812887907,1,0,1,1,0.1,0.0,0.34869685724020083,0.1
649,649,8,0,0.0,0.9999754428863525,0.4563536908485924,17.560431002600673,0.0,1.2,3,0.48742714341931764,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999754428863525,1,8,1,0.15313445031642914,0.06594210863113403,0.7254573702812195,0.05546613782644272,1,1,1,0,0.1,0.1,0.28742714341931763,0.0
650,650,8,1,6.2,0.8216681480407715,0.34864115794980277,15.390393860279667,0.0,0.0,3,0.4260379184656391,GOOD,82.28333831539624,80.91276605279,2.02281915131975,0,0.0,80.0,1,1,1,3,0.8216681480407715,0,8,1,0.1197030320763588,0.05159405246376991,0.2950872778892517,0.5336155891418457,1,0,1,1,0.1,0.0,0.1,0.22603791846563906
651,651,8,0,0.0,0.9999940395355225,0.26845846092663034,14.139622173447108,3.2,0.0,3,0.3738500770575084,GOOD,75.18472339843734,73.70265040058047,1.8425662600145118,0,0.0,80.0,1,1,1,8,0.9999940395355225,1,8,1,0.3662514388561249,0.05047520250082016,0.31428372859954834,0.2689896523952484,1,0,1,1,0.1550173463823267,0.0,0.11883273067518174,0.1
652,652,8,0,0.0,0.9996962547302246,0.3419669658079909,14.117253846313677,0.20000000000000018,0.0,3,0.42194029674724587,WEAK,18.30992259377327,15.201497355745389,0.38003743389363476,0,0.0,80.0,1,1,1,8,0.9996962547302246,1,8,1,0.14700192213058472,0.13523434102535248,0.5218413472175598,0.1959223747253418,1,0,1,1,0.1,0.0,0.22194029674724589,0.1
653,653,8,1,6.2,0.9999786615371704,0.3395311771077012,14.72069909465576,0.0,0.0,3,0.4204348968043763,WEAK,7.7753013332093746,6.748242915819474,0.16870607289548686,0,0.0,80.0,1,1,1,8,0.9999786615371704,1,8,1,0.2821371853351593,0.1115407645702362,0.5175480842590332,0.08877401053905487,1,1,1,0,0.1,0.1,0.22043489680437625,0.0
654,654,8,0,0.0,0.9999860525131226,0.3460790832916447,14.73861704335417,3.2,0.962896678775378,3,0.42446961005505424,WEAK,11.099050748427207,9.48413284898488,0.237103321224622,0,0.0,80.0,1,1,1,8,0.9999860525131226,1,8,1,0.5290939211845398,0.23060718178749084,0.09543333947658539,0.14486555755138397,1,1,0,1,0.22446961005505425,0.1,0.0,0.1
655,655,8,0,0.0,0.9992382526397705,0.3894203664329561,15.832953755921526,0.20000000000000018,0.6144937224652907,3,0.4502650698052335,WEAK,15.485134831679593,13.93611825240349,0.3484029563100873,0,0.0,80.0,1,1,1,8,0.9992382526397705,1,8,1,0.02562563121318817,0.02255978062748909,0.4728587567806244,0.47895580530166626,1,0,1,1,0.1,0.0,0.17337011553875595,0.17689495426647753
656,656,8,1,6.2,0.9999655485153198,0.38451232205215824,16.210072169946063,0.0,0.5156405790715632,3,0.44741862348576666,WEAK,4.290067314052904,3.9541257357490958,0.0988531433937274,0,0.0,80.0,1,1,1,8,0.9999655485153198,1,8,1,0.04022543504834175,0.11089968681335449,0.2517305612564087,0.5971443057060242,0,1,1,1,0.0,0.1,0.1,0.24741862348576668
657,657,8,0,0.0,0.9999978542327881,0.2801244578823431,13.204360093626544,3.2,1.485928190112792,3,0.3818866187339732,WEAK,10.033082094447948,9.188495558350843,0.22971238895877108,0,0.0,80.0,1,1,1,8,0.9999978542327881,1,8,1,0.16732384264469147,0.12572167813777924,0.32275280356407166,0.38420167565345764,1,0,1,1,0.1,0.0,0.12000038442156077,0.16188623431241242
658,658,8,0,0.0,0.9999899864196777,0.5456888953861722,20.259939685557846,0.20000000000000018,1.2025510310060192,3,0.5330052472533751,WEAK,11.97166026470347,11.335086364270918,0.28337715910677297,0,0.0,80.0,1,1,1,8,0.9999899864196777,1,8,1,0.027850501239299774,0.8866184949874878,0.041196130216121674,0.04433486983180046,0,1,1,1,0.0,0.3330052472533751,0.1,0.1
659,659,8,1,6.2,0.999994158744812,0.40016844448624417,17.082468835107136,0.0,1.0921380776879526,3,0.45643647848893387,WEAK,5.186025400184139,4.416518132722665,0.11041295331806662,0,0.0,80.0,1,1,1,8,0.999994158744812,1,8,1,9.99999993922529e-09,0.6249922513961792,0.22227777540683746,0.15272998809814453,0,1,1,1,0.0,0.2564364784889339,0.1,0.1
660,660,8,0,0.0,0.9999984502792358,0.3766225690550493,15.988753132578992,3.2,2.2175261719111505,3,0.4428045728784923,WEAK,3.1690420257789853,2.9844762310720667,0.07461190577680167,0,0.0,80.0,1,1,1,8,0.9999984502792358,1,8,1,0.10419759154319763,0.26750195026397705,0.5831373333930969,0.04516301676630974,1,1,1,0,0.1,0.1,0.24280457287849225,0.0
661,661,8,0,0.0,0.9999986886978149,0.317346716957902,14.685575571215384,0.20000000000000018,2.168349947552512,3,0.40646759828271456,WEAK,2.3910222026736134,1.9670489743455362,0.04917622435863841,0,0.0,80.0,1,1,1,8,0.9999986886978149,1,8,1,0.06284378468990326,0.47322574257850647,0.14631421864032745,0.3176162838935852,0,1,1,1,0.0,0.2030611642611639,0.1,0.10340643402155064
662,662,8,1,6.2,0.9999927282333374,0.4004170111621679,15.745410312121333,0.0,1.8830849626198105,3,0.45657821540870924,WEAK,12.918194033517736,11.410599397308072,0.2852649849327018,0,0.0,80.0,1,1,1,8,0.9999927282333374,1,8,1,0.14981308579444885,0.09681753069162369,0.625434935092926,0.12793444097042084,1,0,1,1,0.1,0.0,0.2565782154087093,0.1
663,663,8,0,0.0,0.9999990463256836,0.3085269813687833,14.505446929159975,3.2,3.014802710074695,3,0.4007795021900049,WEAK,3.2923485624808255,2.731290101804619,0.06828225254511548,0,0.0,80.0,1,1,1,8,0.9999990463256836,1,8,1,0.2041252702474594,0.4630905091762543,0.0697038397192955,0.263080358505249,1,1,0,1,0.1,0.20077950219000487,0.0,0.1
664,664,8,0,0.0,0.9999982118606567,0.4340493621704588,17.027602080721866,0.20000000000000018,2.964065430624469,3,0.4753664067031397,WEAK,2.1983000129161123,2.02949117800903,0.05073727945022575,0,0.0,80.0,1,1,1,8,0.9999982118606567,1,8,1,0.05666867271065712,0.6854819655418396,0.17336852848529816,0.08448087424039841,0,1,1,1,0.0,0.2753664067031397,0.1,0.1
665,665,8,0,0.0,0.9999949932098389,0.39058442163769375,16.278424592237016,0.0,2.964065430624469,3,0.4509375337319409,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999949932098389,1,8,1,0.043958451598882675,0.1555565595626831,0.607936680316925,0.1925482302904129,0,1,1,1,0.0,0.1,0.25093753373194094,0.1
666,666,8,0,0.0,0.9999985694885254,0.28787932197562915,13.257653353354195,0.0,2.964065430624469,3,0.3871365380211835,DOWN,0.0,0.0,0.0,1,0.0,80.0,1,1,1,8,0.9999985694885254,1,8,1,0.15030936896800995,0.12520958483219147,0.38650473952293396,0.33797627687454224,1,0,1,1,0.1,0.0,0.1598833875264495,0.12725315049473396
667,667,8,1,6.2,0.9999935626983643,0.44082906401728983,17.720420859111236,0.0,1.5770378066582804,3,0.47906455165986206,GOOD,56.22323620873271,55.481104958647556,1.387027623966189,0,0.0,80.0,1,1,1,8,0.9999935626983643,1,8,1,0.017814604565501213,0.11755382269620895,0.697620689868927,0.1670108437538147,0,1,1,1,0.0,0.1,0.2790645516598621,0.1
668,668,8,0,0.0,0.9999910593032837,0.41240939318605724,17.33584765165762,3.2,0.6201008647556243,3,0.4633649724141647,GOOD,87.95414468639481,86.27747767610623,2.156936941902656,0,0.0,80.0,1,1,1,8,0.9999910593032837,1,8,1,0.00021423836005851626,0.13868391513824463,0.21428938210010529,0.6468124985694885,0,1,1,1,0.0,0.1,0.1,0.2633649724141647
